"","imdb_id","original_title","adult","genres.name","original_language","popularity","production_countries.name","release_date","budget","revenue","vote_average","vote_count"
"1:14259","tt0121899","血戀II","FALSE","Crime","cn","4.01","Hong Kong","1996-10-29","0","0","4","2"
"1:14261","tt2551894","26년","FALSE","Drama","ko","6.322","South Korea","2012-11-29","4330000","0","7","41"
"1:14262","tt1860263","Las catedrales del vino","FALSE",NA,"en","1.093","Spain","2011-02-25","0","0","0","0"
"1:14264","tt0041710","Occupe-toi d'Amélie !","FALSE","Comedy","fr","1.4","Italy","1949-12-16","0","0","6.6","10"
"1:14265","tt0400489","Am Kap der Liebe","FALSE","TV Movie","de","1.457","Germany","2004-01-01","0","0","4","1"
"1:14271","tt0061165","Le voyage du père","FALSE","Drama","fr","1.4",NA,"1966-09-16","0","0","6.6","5"
"1:14273","tt1794473","Rosamunde Pilcher: Herzensfragen","FALSE","Drama","de","1.126","Germany","2011-01-02","0","0","7","1"
"1:14274","tt0068263","La Belle affaire","FALSE","Crime","fr","0.6","France","1972-07-21","0","0","3.5","2"
"1:14275","tt0094671","Apprentice to Murder","FALSE","Mystery","en","4.703","Canada","1988-02-26","0","0","5","13"
"1:14277","tt0351234","Lethal Justice","FALSE",NA,"en","0.84","United States of America","1995-01-01","0","0","0","0"
"1:14278","tt0034918","Joan of Ozark","FALSE",NA,"en","1.165","United States of America","1942-07-15","0","0","0","0"
"1:14279","tt0057370","Nunca pasa nada","FALSE","Drama","es","1.64","France","1963-01-01","0","0","6","6"
"1:14282","tt0138063","Mr. Right... zur falschen Zeit","FALSE","Comedy","de","1.4",NA,"1997-11-01","0","0","3","1"
"1:14283","tt0059336","John Goldfarb, Please Come Home!","FALSE","Comedy","en","2.183","United States of America","1965-03-24","4000000","0","2","3"
"1:14284","tt2396495","Fresh Meat","FALSE","Comedy","en","5.023","New Zealand","2012-10-25","0","0","5.5","37"
"1:14286","tt2471670","Coldplay: Live 2012","FALSE","Music","en","6.358","United Kingdom","2012-11-13","0","0","7.8","29"
"1:14287","","Andromeda: Playing Off the Board","FALSE",NA,"en","0.6",NA,"2007-10-29","0","0","0","0"
"1:14289","tt1756792","The Call of the Entrepreneur","FALSE",NA,"en","0.6",NA,"2007-05-17","0","0","0","0"
"1:14292","tt0073689","El señor está servido","FALSE","Comedy","es","1.37","Spain","1976-07-26","0","0","4","1"
"1:14294","tt0082001","All Night Long","FALSE","Comedy","en","3.804","United States of America","1981-03-06","0","10000000","5.9","18"
"1:14298","","Cold Chisel: Last Stand","FALSE",NA,"en","0.6",NA,"2005-11-15","0","0","9.5","1"
"1:14299","tt0028669","Bulldog Drummond at Bay","FALSE","Action","en","1.261","United Kingdom","1937-05-01","0","0","6.4","10"
"1:14301","tt2388725","Paperman","FALSE","Animation","en","10.863","United States of America","2012-11-02","0","0","8","1406"
"1:14303","tt0051117","तुमसा नहीं देखा","FALSE","Romance","hi","0.915","India","1957-10-01","0","0","0","0"
"1:14304","tt0068213","Ani Ohev Otach Rosa","FALSE","Romance","he","1.4","Israel","1972-02-12","0","0","6.3","6"
"1:14305","tt0156576","Goonj Uthi Shehnai","FALSE",NA,"en","0.6","India","1959-01-01","0","0","0","0"
"1:14306","tt0072817","Conspiracy of Terror","FALSE","Drama","en","0.84","United States of America","1975-12-29","0","0","6","2"
"1:14307","tt0139107","चन्दन का पालना","FALSE",NA,"hi","1.4","India","1967-01-01","0","0","10","1"
"1:14310","tt0043293","Appointment with Venus","FALSE","Romance","en","1.646",NA,"1951-10-08","0","0","5.3","4"
"1:14319","tt2146972","Gawas biqarar gomhory","FALSE","Comedy","en","1.141","Egypt","2001-07-20","0","0","4.9","6"
"1:14320","tt2235208","Багровый цвет снегопада","FALSE","Drama","ru","0.901","Russia","2009-06-06","0","0","5","3"
"1:14321","","Het carnaval der dieren & Sint Joris Mis","FALSE",NA,"nl","0.6",NA,"1993-01-01","0","0","0","0"
"1:14322","tt1844025","貞子3D","FALSE","Horror","ja","6","Japan","2012-05-12","0","0","5","49"
"1:14324","tt1127883","The Girl","FALSE","Drama","en","3.996","United States of America","2012-01-15","0","0","6","21"
"1:14325","tt1760985","Nancy, Please","FALSE","Drama","en","1.95","United States of America","2012-04-20","0","0","5.6","7"
"1:14328","tt2184331","Una noche","FALSE","Drama","es","3.232","Cuba","2012-04-19","0","0","5.7","28"
"1:14329","tt2088754","Downeast","FALSE","Documentary","en","0.6",NA,"2012-06-15","0","0","0","0"
"1:14331","tt2088933","The List","FALSE","Documentary","en","0.6",NA,"2012-01-01","0","0","4.8","2"
"1:14332","tt2144550","الحياة منتهى اللذة","FALSE","Drama","ar","1.139",NA,"2005-06-20","0","0","0","0"
"1:14333","tt0368805","L'isola","FALSE","Drama","it","0.871","Italy","2003-05-01","0","0","8","1"
"1:14335","tt2215745","Wavumba","FALSE",NA,"en","0.6",NA,"2012-02-14","0","0","0","0"
"1:14337","tt2112152","For No Good Reason","FALSE","Documentary","en","2.726","United Kingdom","2012-10-12","0","0","6.6","16"
"1:14338","tt0194645","Die Ahnfrau","FALSE","Drama","de","1.121","Austria","1919-10-29","0","0","6","1"
"1:14339","","Свидетельница","FALSE",NA,"ru","0.844","Russia","2012-03-24","0","0","0","0"
"1:14341","tt2653086","甲洞","FALSE","Action","en","0.904","Malaysia","2012-09-13","0","0","6","2"
"1:14342","tt2653182","Taikun","FALSE","Action","en","0.6","Malaysia","2012-10-04","0","0","7","1"
"1:14345","tt3456124","A Antropóloga","FALSE",NA,"pt","0.684",NA,"2012-10-25","0","0","5","3"
"1:14349","tt0094599","Fist Fighter","FALSE",NA,"en","1.86",NA,"1989-05-12","0","0","5.2","5"
"1:14350","tt0025710","The Return of Bulldog Drummond","FALSE","Crime","en","1.4","United Kingdom","1934-04-19","0","0","6.2","11"
"1:14351","tt0031124","Bulldog Drummond's Bride","FALSE","Action","en","1.335","United States of America","1939-07-12","0","0","6.4","10"
"1:14352","tt2055593","Becoming Redwood","FALSE","Drama","en","1.267","Canada","2012-09-28","0","0","4.3","2"
"1:14353","tt0028670","Bulldog Drummond's Revenge","FALSE","Mystery","en","2.426","United States of America","1937-12-16","0","0","6.1","8"
"1:14355","tt0445960","Erendira Ikikunari","FALSE","Adventure","es","1.212","Mexico","2006-10-15","0","0","5.3","4"
"1:14358","tt2112092","A Band of Rogues","FALSE",NA,"en","0.6",NA,"2012-09-28","0","0","0","0"
"1:14359","tt1950213","Joe Camilleri: Australia's Maltese Falcon","FALSE","Documentary","en","0.6",NA,"2012-09-25","0","0","0","0"
"1:14360","tt2273471","History of Jazz: Oxygen for the Ears","FALSE",NA,"en","0.885",NA,"2012-09-29","0","0","6","1"
"1:14361","tt1411248","Sniper: Inside the Crosshairs","FALSE","Documentary","en","2.381","United States of America","2009-12-20","0","0","7.3","3"
"1:14362","tt2460426","Park Avenue: Money, Power & The American Dream","FALSE","Documentary","en","2.24",NA,"2012-01-01","0","0","7","22"
"1:14363","tt0073856","Vem var Dracula?","FALSE","Horror","en","0.9",NA,"1975-05-15","0","0","7","2"
"1:14364","","Rockabye Dead Man","FALSE",NA,"en","0.6",NA,"2012-10-23","0","0","0","0"
"1:14366","tt2355823","Sağ Salim","FALSE","Comedy","tr","1.835","Turkey","2012-05-18","0","0","5.8","20"
"1:14367","tt2205503","WWE Hell In A Cell 2012","FALSE","Action","en","3.185","United States of America","2012-10-28","0","0","6.5","9"
"1:14370","tt1274589","The Mother of Invention","FALSE","Comedy","en","1.96","United States of America","2009-05-02","60000","0","10","1"
"1:14372","tt2324928","Alienate","FALSE","Drama","en","4.598","United States of America","2016-02-22","0","0","3.9","32"
"1:14374","tt1776116","Checkpoint","FALSE",NA,"en","0.6","France","2011-04-28","0","0","0","0"
"1:14375","tt1865364","Gordo, calvo y bajito","FALSE","Animation","en","1.049",NA,"2012-05-18","0","0","5.8","5"
"1:14376","tt0791216","Air Maniacs","FALSE",NA,"en","0.841",NA,"1933-12-15","0","0","0","0"
"1:14378","tt0049946","Wetbacks","FALSE","Drama","en","1.723","United States of America","1956-05-04","0","0","5.7","3"
"1:14380","tt2325756","Yellow","FALSE","Drama","en","1.4","Germany","2012-10-01","0","0","5.2","13"
"1:14382","","Love Bug","FALSE","Action","en","0.844",NA,"2012-06-04","0","0","0","0"
"1:14383","tt1657469","Thy Kill Be Done","FALSE",NA,"en","0.6",NA,"","0","0","0","0"
"1:14387","tt2218030","Torturous","FALSE","Horror","en","0.6","Canada","2014-02-20","0","0","8","1"
"1:14389","tt0226538","Yotsuya Kaidan","FALSE","Horror","ja","0.6","Japan","1956-07-12","0","0","5","3"
"1:14390","tt0997138","アヒルと鴨のコインロッカー","FALSE","Drama","ja","2.255","Japan","2007-06-23","0","0","6.2","10"
"1:14391","tt0202423","怪談累が淵","FALSE","Horror","ja","1.863","Japan","1957-07-10","0","0","7.5","4"
"1:14392","tt0177888","King of the Jungle","FALSE","Drama","en","1.246",NA,"2000-10-12","0","27","5","1"
"1:14393","tt0202942","怪猫 お玉が池","FALSE","Horror","ja","0.721","Japan","1960-07-01","0","0","8","3"
"1:14394","tt0202945","怪猫　呪いの沼","FALSE","Horror","ja","1.198","Japan","1968-07-12","0","0","8.5","2"
"1:14396","","Noddy: Good Neighbour Noddy","FALSE",NA,"en","0.6",NA,"2009-02-03","0","0","0","0"
"1:14397","tt0135444","Help Me... I'm Possessed","FALSE","Horror","en","0.62","United States of America","1974-10-25","0","0","10","1"
"1:14398","tt0025543","Mystery Liner","FALSE","Mystery","en","1.821","United States of America","1934-03-15","0","0","5","3"
"1:14400","tt0188052","Mascara","FALSE",NA,"en","1.4",NA,"1999-05-07","0","0","6","1"
"1:14401","tt0134316","Big and Hairy","FALSE","Family","en","0.876",NA,"1998-11-30","0","0","4.2","6"
"1:14402","tt2412542","フラッシュバックメモリーズ 3D","FALSE",NA,"ja","1.184","Japan","2012-10-21","0","0","5.7","3"
"1:14404","","GFP BUNNY─タリウム少女のプログラム─","FALSE",NA,"en","0.674","Japan","2012-10-22","0","0","9.5","1"
"1:14405","tt0060487","La magnifica sfida","FALSE",NA,"it","1.4","Spain","1965-09-10","0","0","0","0"
"1:14406","tt0124406","A Dirty Western","TRUE","Western","en","1.053","United States of America","1975-04-03","0","0","4.8","2"
"1:14407","tt1382728","Tatăl fantomă","FALSE","Drama","ro","1.4","Romania","2012-03-02","0","0","6","6"
"1:14408","tt0109909","Glitterbug","FALSE","Music","en","1.772","United Kingdom","1994-03-05","0","0","6.7","7"
"1:14409","tt0117985","Tu nombre envenena mis sueños","FALSE",NA,"en","0.84",NA,"1996-09-25","0","0","5.8","4"
"1:14410","tt0057464","El sabor de la venganza","FALSE","Western","es","0.84","Italy","1964-02-04","0","0","6.5","6"
"1:14411","tt0288217","白薔薇学園　そして全員犯された","FALSE",NA,"ja","2.496","Japan","1982-06-25","0","0","4.8","5"
"1:14413","tt2345683","Plop wordt Kabouterkoning","FALSE","Comedy","nl","0.891","Belgium","2012-03-28","0","0","1","1"
"1:14415","","Skoppa og skrítla 6-10","FALSE",NA,"is","0.6","Iceland","2012-06-01","0","0","0","0"
"1:14421","","Freek de Jonge - De openbaring","FALSE",NA,"nl","0.6",NA,"1982-12-31","0","0","0","0"
"1:14422","tt0300485","Blood Sisters of Lesbian Sin","FALSE",NA,"en","1.099",NA,"1997-01-01","0","0","3.7","7"
"1:14423","","Freek de Jonge - Stroman en trawanten","FALSE",NA,"nl","0.6",NA,"1984-06-01","0","0","0","0"
"1:14424","tt0367136","13 Dead Men","FALSE","Action","en","1.348",NA,"2003-10-20","0","0","4","5"
"1:14426","tt5242720","Freek de Jonge - De finale","FALSE",NA,"nl","0.6",NA,"1985-12-31","0","0","0","0"
"1:14427","","Freek de Jonge - Een verademing","FALSE",NA,"nl","0.6",NA,"1984-12-31","0","0","0","0"
"1:14428","","Freek de Jonge - De pretentie","FALSE","Comedy","nl","0.6",NA,"1988-01-01","0","0","0","0"
"1:14430","tt0117190","No Greater Love","FALSE","TV Movie","en","1.96","United States of America","1995-04-11","0","0","4.8","5"
"1:14433","","Freek de Jonge - De ontlading","FALSE",NA,"nl","0.6",NA,"1989-01-01","0","0","0","0"
"1:14434","tt0817879","2508 ปิดกรมจับตาย","FALSE","Action","th","0.63","Thailand","2004-01-01","0","0","5.5","1"
"1:14435","tt1971571","Fraktus - Das letzte Kapitel der Musikgeschichte","FALSE","Music","de","3.779","Germany","2012-11-06","0","0","6.8","28"
"1:14436","tt2241311","Lost and Sound","FALSE",NA,"en","0.6",NA,"2012-03-20","0","0","8","1"
"1:14442","tt0107937","Red Sun Rising","FALSE","Action","en","2.839","United States of America","1994-09-01","0","0","4.5","4"
"1:14447","tt2138088","Ross Noble: The Headspace Cowboy","FALSE","Comedy","en","1.744",NA,"2011-11-14","0","0","8","1"
"1:14448","","Freek de Jonge - Het luik","FALSE",NA,"nl","0.6",NA,"1996-12-31","0","0","0","0"
"1:14454","","Freek de Jonge - De brand","FALSE",NA,"nl","0.6",NA,"1996-01-01","0","0","0","0"
"1:14458","tt5227582","Freek de Jonge - Papa-razzia","FALSE",NA,"nl","0.805",NA,"1997-12-31","0","0","0","0"
"1:14460","","Freek de Jonge - De gillende keukenmeid","FALSE",NA,"nl","0.6",NA,"2000-12-31","0","0","0","0"
"1:14462","tt0028755","Damaged Lives","FALSE","Drama","en","2.064","United States of America","1933-09-15","10000","1800000","3.6","5"
"1:14469","tt0083830","Die dicke Tilla","FALSE","Family","de","1.376","Germany","1982-04-15","0","0","0","0"
"1:14471","tt0088861","Brussels By Night","FALSE","Drama","nl","1.264","Belgium","1983-11-03","0","0","5.4","5"
"1:14476","tt0308213","Elaine Stritch: At Liberty","FALSE","Comedy","en","3.35","United Kingdom","2004-05-29","300000","0","9.5","4"
"1:14477","","Hubert Félix Thiéfaine - Homo plebis ultimae tour","FALSE","Music","fr","0.6","France","2012-10-22","0","0","7.8","2"
"1:14478","tt0431623","Atrakcyjny pozna panią","FALSE","Comedy","en","0.625","Poland","2004-10-01","0","0","4","1"
"1:14482","tt0084232","Der lange Ritt zur Schule","FALSE","Family","de","1.4","Germany","1982-07-13","0","0","6.5","1"
"1:14485","tt2533534","Ørkenens Sønner: Varm luft i Canal Grande","FALSE","Family","da","1.472",NA,"2012-10-25","0","0","6","1"
"1:14486","tt0088895","Certain Fury","FALSE","Action","en","3.568","United States of America","1985-03-01","0","0","5.9","9"
"1:14488","tt2488496","Star Wars: The Force Awakens","FALSE","Action","en","65.716","United States of America","2015-12-15","245000000","2068223624","7.3","16091"
"1:14494","tt0352464","질투는 나의 힘","FALSE","Drama","ko","3.539","South Korea","2002-04-25","0","0","6.1","10"
"1:14495","","Maroon 5 Overexposed Live in São Paulo","FALSE",NA,"en","0.878","Brazil","2012-08-26","0","0","10","1"
"1:14497","tt5996252","Trader","FALSE","Documentary","en","0.914","United States of America","1987-01-01","0","0","0","0"
"1:14508","tt0194025","Hurling","FALSE",NA,"en","0.6",NA,"","0","0","0","0"
"1:14510","tt2996736","터치","FALSE","Comedy","ko","0.629","South Korea","2012-11-08","0","0","5","1"
"1:14512","tt1964758","Hamlet","FALSE",NA,"en","1.476","Canada","2012-11-02","0","0","3.7","3"
"1:14513","tt0068640","Hot Summer Week","FALSE","Horror","en","1.53","United States of America","1972-06-21","0","0","0","0"
"1:14515","tt3311950","Class of '74","FALSE","Romance","en","1.028","United States of America","1972-06-14","0","0","0","0"
"1:14517","tt0165315","黑路","FALSE",NA,"zh","0.6","Hong Kong","1973-06-22","0","0","0","0"
"1:14519","tt0066260","Pussycat, Pussycat, I Love You","FALSE","Comedy","en","2.682","United States of America","1970-03-25","0","0","5","12"
"1:14520","tt0075451","The Yum Yum Girls","FALSE","Comedy","en","0.966","United States of America","1976-01-01","0","0","4","1"
"1:14521","tt0252506","High, Wild and Free","FALSE",NA,"en","0.6",NA,"1968-02-01","0","0","0","0"
"1:14523","tt0068873","The Loners","FALSE","Action","en","1.96","United States of America","1972-04-01","0","0","5","1"
"1:14525","","Function Of Reality","FALSE",NA,"en","0.6","Canada","2012-01-01","0","0","8","1"
"1:14526","tt0071742","Those Mad, Mad Moviemakers","FALSE","Comedy","en","1.1","United States of America","1974-12-11","0","0","4.5","2"
"1:14527","tt2329758","Honor Flight","FALSE","Documentary","en","0.994","United States of America","2012-08-11","0","0","7","1"
"1:14529","tt0078976","City on Fire","FALSE","Action","en","2.92","Canada","1979-07-11","0","0","5.3","19"
"1:14530","tt0035973","Haunted Ranch","FALSE","Mystery","en","1.96","United States of America","1943-02-19","0","0","6","1"
"1:14531","tt0061625","Engelchen oder die Jungfrau von Bamberg","FALSE",NA,"de","0.841",NA,"1968-03-01","0","0","0","0"
"1:14532","","Hoppe Hoppe Reiter Engelchen macht weiter","FALSE",NA,"de","1.378",NA,"1968-03-01","0","0","0","0"
"1:14533","tt2056659","My Super Psycho Sweet 16: Part 3","FALSE","Horror","en","3.339","United States of America","2012-03-13","0","0","5.4","19"
"1:14535","tt0188244","Total","FALSE","Comedy","en","1.621","Spain","1983-01-01","0","0","7","5"
"1:14537","tt1315885","Mamá","FALSE","Horror","en","18.417","Spain","2008-10-07","0","0","6.1","83"
"1:14538","tt0055311","El pobre García","FALSE","Comedy","es","1.4","Spain","1961-10-02","0","0","0","0"
"1:14540","tt2047809","No Way Out","FALSE","Horror","en","0.933","United States of America","2011-01-01","3000","0","5.3","3"
"1:14543","tt1291181","Christmas Crash","FALSE","Drama","en","2.792","Canada","2009-01-01","0","0","3.5","2"
"1:14544","","Kim Holland Goes Rotterdam","TRUE",NA,"nl","1.4","Netherlands","2004-04-02","0","0","0","0"
"1:14545","tt0796373","Firestorm: Last Stand at Yellowstone","FALSE","Drama","en","4.928","Canada","2006-09-04","0","0","7.8","4"
"1:14547","tt0438241","Milionari de weekend","FALSE","Comedy","ro","1.232","Romania","2004-10-29","0","0","6","9"
"1:14548","tt1559042","Zindeeq","FALSE",NA,"en","0.6","Palestinian Territory","2009-12-10","0","0","0","0"
"1:14549","tt2332881","Undeva la Palilula","FALSE","Drama","ro","2.72","Romania","2012-04-20","0","0","5.7","7"
"1:14550","tt0083928","El fascista, doña Pura y el follón de la escultura","FALSE","Comedy","es","0.632","Spain","1983-01-24","0","0","0","0"
"1:14551","tt1872167","Și caii sunt verzi pe pereți","FALSE",NA,"en","0.6","Romania","2012-11-02","0","0","0","0"
"1:14553","tt2492704","Rich Hall's Inventing the Indian","FALSE","Comedy","en","1.124",NA,"2012-10-28","0","0","8","1"
"1:14557","","Metallica: Voodoo Music + Art Experience 2012","FALSE",NA,"en","0.6",NA,"","0","0","0","0"
"1:14561","tt0177766","The Fall of the House of Usher","FALSE","Horror","en","1.4","United Kingdom","1950-06-01","0","0","5.8","6"
"1:14562","tt0054719","Candide ou l’optimisme au XXᵉ siècle","FALSE","Comedy","fr","2.03","France","1960-12-16","0","0","6.2","11"
"1:14565","tt0070087","Wit's End","FALSE",NA,"en","0.6",NA,"1971-01-01","0","0","5","1"
"1:14570","tt0279054","Dumpster Baby","FALSE",NA,"en","0.6",NA,"2000-02-11","0","0","1.3","2"
"1:14571","tt0116998","Marvin the Martian in the Third Dimension","FALSE","Animation","en","1.161","United States of America","1996-06-29","0","0","5.9","7"
"1:14573","tt0378403","Museum Scream","FALSE","Animation","en","1.9","United States of America","2003-11-14","0","0","5","4"
"1:14574","tt0041891","So Much for So Little","FALSE","Animation","en","0.953","United States of America","1949-01-01","0","0","5.9","10"
"1:14575","tt0133313","Night of the Living Bread","FALSE",NA,"en","0.687",NA,"1990-01-01","0","0","5.8","9"
"1:14576","tt0117787","Superior Duck","FALSE","Animation","en","3.202","United States of America","1996-08-23","0","0","5.6","19"
"1:14578","tt1273658","Elevator","FALSE",NA,"ro","0.814","Romania","2008-04-04","260","0","4.7","6"
"1:14579","tt0396143","The Mystery of Charles Dickens","FALSE",NA,"en","0.881",NA,"2002-10-17","0","0","8","1"
"1:14582","tt1443351","Il soffio dell'anima","FALSE","Drama","it","0.6","Italy","2009-03-13","0","0","0","0"
"1:14584","","The Real Slumdogs","FALSE",NA,"en","0.6",NA,"2010-06-16","0","0","9","1"
"1:14585","","India's Hospital Train","FALSE",NA,"en","0.6",NA,"2009-10-01","0","0","9","1"
"1:14588","tt0095426","Kamarád do deště","FALSE","Comedy","cs","1.631","Czechoslovakia","1988-08-01","0","0","5.5","5"
"1:14589","tt2185178","Korsoteoria","FALSE","Drama","fi","0.6","Finland","2012-03-09","0","0","6.5","2"
"1:14592","tt0087588","Láska z pasáže","FALSE","Drama","cs","1.77","Czechoslovakia","1984-06-06","0","0","5","2"
"1:14593","tt2365776","Sirocco","FALSE","Drama","fi","1.115","Finland","2012-01-01","225000","0","6.3","3"
"1:14594","tt2321471","Probudím se včera","FALSE","Comedy","cs","1.915","Czech Republic","2012-03-15","0","0","6.4","12"
"1:14596","","Freek de Jonge - De conferencier, Het boekenweekgeschenk en de Leugen","FALSE",NA,"nl","0.6",NA,"2000-01-01","0","0","0","0"
"1:14598","","Freek de Jonge - De Oh-getuige","FALSE",NA,"nl","0.894",NA,"1995-01-01","0","0","0","0"
"1:14599","tt0417202","تيتو","FALSE",NA,"ar","3.038","Egypt","2004-06-23","0","0","7.6","9"
"1:14601","tt0845965","Bestiář","FALSE","Drama","cs","1.435","Czech Republic","2007-04-18","0","0","8.7","3"
"1:14602","","Lots To Learn Buster's Favorite Animals","FALSE",NA,"en","0.6","United States of America","2006-01-01","0","0","7.5","1"
"1:14603","tt0449303","Kráska v nesnázích","FALSE","Comedy","cs","3.226","Czech Republic","2006-09-06","0","0","6.3","9"
"1:14614","tt0406222","Skřítek","FALSE",NA,"cs","1.169","Czech Republic","2005-03-17","0","0","5.1","7"
"1:14615","tt5243776","Freek de Jonge - Het damestasje","FALSE",NA,"nl","0.6",NA,"1987-01-01","0","0","0","0"
"1:14616","","Freek de Jonge - Parlando","FALSE",NA,"nl","0.6",NA,"2002-01-01","0","0","0","0"
"1:14618","","Auga fyrir auga","FALSE",NA,"is","0.6",NA,"2008-05-01","0","0","0","0"
"1:14619","","Freek de Jonge - De Stemming 2006","FALSE",NA,"nl","0.6",NA,"2006-01-01","0","0","0","0"
"1:14621","","Freek de Jonge - De Stemming 2010","FALSE",NA,"nl","0.6",NA,"2010-01-01","0","0","0","0"
"1:14631","tt2106675","ThanksKilling 3","FALSE","Comedy","en","4.694","United States of America","2012-11-13","100000","0","3.7","23"
"1:14633","","Les Bodin's - Grandeur Nature","FALSE","Comedy","fr","1.572","France","2006-02-06","0","0","7.3","8"
"1:14635","","Les bodin's: l'inauguration de la salle des fêtes","FALSE","Comedy","fr","0.6","France","2000-01-01","0","0","1.3","3"
"1:14637","","Maria Bodin","FALSE",NA,"fr","0.6",NA,"1998-03-20","0","0","5.5","1"
"1:14642","tt0041311","Down Dakota Way","FALSE","Western","en","1.4","United States of America","1949-09-09","0","0","7","1"
"1:14644","tt2207558","Mapping Creativity","FALSE",NA,"en","0.6",NA,"2012-09-30","0","0","0","0"
"1:14646","tt1189432","Broken Path","FALSE","Action","en","1.844","United States of America","2008-09-01","1000000","0","6.8","4"
"1:14647","tt1666538","A Case of Deceit","FALSE",NA,"en","0.6",NA,"2011-06-30","0","0","3","1"
"1:14651","tt2406636","भूत रिटर्न्स","FALSE","Horror","hi","0.774","India","2012-10-11","750000","890000","3","4"
"1:14652","tt1505760","7 Days of Yellow","FALSE",NA,"en","0.84","United States of America","2009-11-15","0","0","4.5","1"
"1:14660","tt1706461","낙원-파라다이스","FALSE","Drama","ko","1.614","South Korea","2009-10-28","0","0","8","2"
"1:14662","tt1254978","Daylight","FALSE","Thriller","en","1.929",NA,"2011-07-17","0","0","4.8","7"
"1:14664","tt1343113","Sólskinsdrengurinn","FALSE",NA,"en","0.6",NA,"2009-01-01","0","0","5.5","4"
"1:14666","tt0226267","檻の中の妖精","FALSE",NA,"ja","4.385","Japan","1977-06-04","0","0","5.1","9"
"1:14667","tt0264675","Head Cheerleader Dead Cheerleader","FALSE","Horror","en","1.4",NA,"2000-04-18","0","0","4","3"
"1:14690","","Gamers","FALSE","Documentary","en","0.6",NA,"2010-01-01","0","0","0","0"
"1:14692","tt0187330","Méditerranées","FALSE","Action","fr","2.582","France","1999-10-07","0","0","4","4"
"1:14693","tt0228545","待ち濡れた女","FALSE",NA,"ja","1.37","Japan","1987-12-19","0","0","3.5","1"
"1:14695","tt0790653","Elliot Loves","FALSE","Comedy","en","3.688","United States of America","2012-05-04","0","0","6.2","9"
"1:14699","tt2363213","Gåten Ragnarok","FALSE","Action","no","10.752","Norway","2013-01-01","6500000","3721345","5.6","161"
"1:14700","tt1796555","Manga Mad","FALSE","Documentary","en","0.842","United States of America","2008-07-01","0","0","0","0"
"1:14701","tt0088998","Deadly Messages","FALSE","Horror","en","1.861",NA,"1985-02-21","0","0","6.8","4"
"1:14702","tt2298489","The Casebook of Eddie Brewer","FALSE","Horror","en","2.314","United Kingdom","2012-03-18","10","0","4.5","4"
"1:14703","tt2636362","南方小羊牧場","FALSE","Romance","zh","1.4","Taiwan","2012-11-08","0","0","5.1","9"
"1:14704","tt2140373","Saving Mr. Banks","FALSE","Comedy","en","16.613","Australia","2013-11-16","35000000","112544580","7.4","2718"
"1:14705","tt2400336","Hating Breitbart","FALSE","Documentary","en","2.38","United States of America","2012-10-19","0","0","5.3","4"
"1:14706","tt0067382","La maison sous les arbres","FALSE","Mystery","fr","2.416","France","1971-06-09","0","0","5.4","16"
"1:14710","","Street Ballad: A Jakarta Story","FALSE",NA,"en","0.6","Indonesia","2012-10-21","0","0","0","0"
"1:14712","tt1006938","Primo","FALSE","Drama","en","1.028","United Kingdom","2005-04-01","0","0","6.5","4"
"1:14713","tt1470753","The Last Giants - Wenn das Meer stirbt","FALSE","Documentary","de","0.623",NA,"2009-09-17","0","0","4","1"
"1:14715","tt2122381","Last Will. & Testament","FALSE",NA,"en","0.883","United States of America","2012-10-23","0","0","0","0"
"1:14716","tt1629319","La venganza de Ira Vamp","FALSE","Comedy","es","1.62","Spain","2010-06-20","0","418467","6","4"
"1:14718","tt0032868","On the Spot","FALSE","Mystery","en","0.946","United States of America","1940-06-11","0","0","6","2"
"1:14719","tt2413236","Horgasm: A Love Story","FALSE","Documentary","en","0.6","Norway","2012-10-29","0","0","5","2"
"1:14720","tt2284752","Immortal Kiss: Queen of the Night","FALSE","Horror","en","1.334","United States of America","2012-11-01","1000000","0","2","4"
"1:14721","tt0054952","Gunfight at Black Horses Canyon","FALSE","Western","en","1.018","United States of America","1961-10-17","0","0","5.8","4"
"1:14723","tt0057121","The Gun Hawk","FALSE","Western","en","1.554","United States of America","1963-08-28","0","0","3.4","5"
"1:14725","tt8059170","Botinada: A Origem do Punk no Brasil","FALSE","Music","pt","0.961","Brazil","2006-09-01","0","0","8.5","2"
"1:14727","tt1942831","Company","FALSE","Comedy","en","3.79","United States of America","2011-06-15","0","0","7.2","18"
"1:14728","tt0912591","Miss Navajo","FALSE","Documentary","en","0.874","United States of America","2012-11-13","0","0","10","1"
"1:14730","tt0049663","The Rawhide Years","FALSE","Western","en","1.892","United States of America","1956-04-13","0","0","4.7","6"
"1:14732","tt2355795","RINGO or: The Story of a Couple Who Tried to Revitalize Their Relationship But Instead Ruined a Child","FALSE",NA,"en","0.6",NA,"2012-01-01","0","0","6","1"
"1:14734","tt1887712","Cyber Seduction","FALSE","TV Movie","en","1.4","Canada","2012-01-01","0","0","5","5"
"1:14735","tt0060930","Sale Temps Pour Les Mouches","FALSE",NA,"fr","0.801",NA,"1966-12-23","0","0","5.9","7"
"1:14741","tt0339936","Zamane Se Kya Darna","FALSE",NA,"en","1.544","India","1994-01-01","0","0","0","0"
"1:14743","tt2224254","3 Bachelors","FALSE",NA,"hi","1.129","India","2012-06-29","0","0","8","1"
