,imdb_id,original_title,adult,genres.name,original_language,popularity,production_countries.name,release_date,budget,revenue,vote_average,vote_count
1:16316,tt1369457,L'automobile della morte,FALSE,NA,en,0.6,NA,12/06/1912,0,0,0,0
1:16317,tt1341241,Una partita a scacchi,FALSE,NA,en,0.6,NA,12/04/1912,0,0,0,0
1:16318,tt1212148,La nave dei leoni,FALSE,NA,en,0.6,NA,12/07/1912,0,0,0,0
1:16319,,Searching for Padre Pio,FALSE,Documentary,it,1.21,Italy,7/12/2015,0,0,0,0
1:16320,tt0309460,Una congiura contro Murat,FALSE,NA,en,0.6,NA,12/07/1912,0,0,0,0
1:16321,tt1821605,Simple,FALSE,Comedy,fr,0.6,NA,3/05/2011,0,0,4.3,3
1:16322,tt0943411,Come una sorella,FALSE,Drama,it,0.6,Italy,13/03/1912,0,0,0,0
1:16326,,Gunkl: Die großen Kränkungen der Menschheit - auch schon nicht leicht,FALSE,NA,de,0.6,Austria,3/10/2014,0,0,0,0
1:16327,tt0149364,When the West Was Young,FALSE,NA,en,0.6,NA,28/09/1913,0,0,6,1
1:16328,,Rückenschule nach TCM,FALSE,NA,de,0.6,Germany,28/04/2007,0,0,0,0
1:16329,tt2347535,The Flying Alberts,FALSE,Documentary,en,0.6,United Kingdom,1/01/1965,0,0,0,0
1:16330,tt5264092,"Sylvester, or an Unlucky Day to Be a Pigeon",FALSE,NA,en,0.6,NA,1/02/2016,0,0,0,0
1:16331,tt1579559,I parassiti della rana,FALSE,NA,en,0.6,NA,12/08/1913,0,0,0,0
1:16333,tt0090950,The Disputation,FALSE,Drama,en,0.6,United Kingdom,21/12/1986,0,0,0,0
1:16335,tt3381426,Who Is Vermin Supreme? An Outsider Odyssey,FALSE,Documentary,en,0.735,United States of America,9/04/2014,0,0,6.3,3
1:16336,tt2008523,<U+0642><U+0635><U+0647> <U+067E><U+0631><U+06CC><U+0627>,FALSE,Romance,fa,0.6,Iran,15/06/2011,0,0,0,0
1:16337,tt5646714,"Fear Nothing, Regret Less",FALSE,Action,en,0.6,United States of America,27/12/2010,0,0,7.5,1
1:16338,,"Les semences, une histoire de l'agriculture",FALSE,Documentary,fr,0.6,France,13/03/2016,0,0,0,0
1:16339,tt0210351,La terra promessa,FALSE,Drama,en,0.6,Italy,2/06/1913,0,0,0,0
1:16340,tt3234130,<U+0645><U+062A><U+0631><U+0648><U+067E><U+0644>,FALSE,Drama,fa,0.846,Iran,14/05/2014,0,0,0,0
1:16341,tt3726166,<U+0628><U+06CC><U+06AF><U+0627><U+0646><U+0647>,FALSE,Drama,fa,0.6,Iran,13/03/2014,10000,10000,0,0
1:16342,tt1398933,Attenti alla vernice!,FALSE,NA,en,0.6,NA,13/01/1913,0,0,0,0
1:16343,tt1702530,La moglie del capitano,FALSE,NA,en,0.6,NA,30/07/1913,0,0,0,0
1:16344,tt0294858,Psychokill - Tod der Schmetterlinge,FALSE,Comedy,de,0.6,Germany,31/05/2001,0,0,2.7,3
1:16345,tt0232272,"Parade of Buffalo Bill's Wild West Show, No. 1",FALSE,Documentary,en,0.6,United States of America,1898-06-12,0,0,1,1
1:16346,tt0026828,The Operation,FALSE,Comedy,en,0.6,United States of America,17/02/1930,0,0,0,0
1:16347,tt0001139,Buffalo Bill's Wild West and Pawnee Bill's Far East,FALSE,NA,en,0.6,NA,14/09/1910,0,0,0,0
1:16348,tt1420538,Dornröschen,FALSE,Horror,de,1.168,Germany,17/04/2004,0,0,3,1
1:16353,tt1415265,Hotdog Casserole,FALSE,Comedy,en,0.6,NA,31/12/2008,0,0,0,0
1:16354,,Danny de Munk - Dit is mijn leven,FALSE,Music,nl,0.6,Netherlands,1/12/2010,0,0,0,0
1:16355,,The Life of Buffalo Bill,FALSE,NA,en,0.841,NA,12/04/1912,0,0,0,0
1:16356,tt1420562,Sheeba - Die dunkelste Seite der Macht,FALSE,Comedy,de,0.7,Germany,18/09/2005,0,0,1,1
1:16357,tt4276660,Boxgirl,FALSE,Horror,en,0.6,United States of America,31/10/2014,0,0,6.5,2
1:16358,tt2296705,Dark Vessel,FALSE,NA,en,0.6,NA,26/08/2012,0,0,0,0
1:16359,tt6490990,<U+30B8><U+30E7><U+30B8><U+30E7><U+306E><U+5947><U+5999><U+306A><U+5192><U+967A> <U+30D5><U+30A1><U+30F3><U+30C8><U+30E0> <U+30D6><U+30E9><U+30C3><U+30C9>,FALSE,Horror,ja,13.869,Japan,17/02/2007,0,0,8.1,7
1:16360,tt5245130,Holy Cow,FALSE,Documentary,az,0.6,NA,1/01/2016,0,0,8.8,2
1:16361,tt0933173,Sua Maestà il sangue,FALSE,NA,it,0.6,NA,13/03/1913,0,0,0,0
1:16362,tt3914624,<U+041A><U+043B><U+0435><U+0442><U+043A><U+0430>,FALSE,Drama,ru,0.6,Russia,17/09/2015,700000,18382,0,0
1:16363,tt0106609,The Conviction of Kitty Dodds,FALSE,Drama,en,0.846,NA,2/11/1993,0,0,0,0
1:16364,tt0191824,<U+78A7><U+6D77><U+9752><U+5929><U+591C><U+591C><U+5FC3>,FALSE,Drama,zh,0.6,Hong Kong,13/03/1969,0,0,0,0
1:16365,tt0445844,<U+617E><U+71C4><U+72C2><U+6D41>,FALSE,Romance,zh,2.029,Hong Kong,6/11/1969,0,0,5,2
1:16366,tt5124170,Twin Flame,FALSE,NA,en,0.6,NA,18/07/2015,0,0,0,0
1:16367,tt0191890,<U+6625><U+8836>,FALSE,Drama,zh,0.6,Hong Kong,14/11/1969,0,0,0,0
1:16369,tt1619892,<U+6A31><U+6843>,FALSE,Drama,zh,0.6,China,8/05/2008,0,0,0,0
1:16370,tt4481384,Some of Us Had Been Threatening Our Friend Colby,FALSE,Drama,en,0.6,United States of America,1/10/2015,0,0,0,0
1:16371,tt0034294,Tillie the Toiler,FALSE,Comedy,en,1.377,United States of America,7/08/1941,0,0,0,0
1:16372,tt1211824,Il circolo nero,FALSE,Mystery,it,0.621,Italy,13/03/1913,0,0,5,1
1:16373,tt0031167,Code of the Streets,FALSE,Drama,en,1.74,United States of America,13/04/1939,0,0,7,2
1:16374,tt5528216,<U+92AD><U+5F62><U+5E73><U+6B21><U+6355><U+7269><U+63A7> <U+5E73><U+6B21><U+516B><U+767E><U+516B><U+753A>,FALSE,Mystery,ja,0.6,Japan,8/08/1949,0,0,6,1
1:16375,tt0145885,Let's Dance,FALSE,Documentary,en,0.6,United States of America,4/01/1936,0,0,0,0
1:16379,tt0024250,Let's Dance,FALSE,Comedy,en,0.6,United States of America,17/03/1933,0,0,7,1
1:16383,tt2189858,The Freakshow Apocalypse,FALSE,Horror,en,0.6,NA,1/10/2007,0,0,1,1
1:16384,tt0326041,Radio Rhapsody,FALSE,Documentary,en,0.6,United States of America,29/07/1935,0,0,2,1
1:16385,tt2036472,Turbo Zombi - Tampons of the Dead,FALSE,Comedy,de,0.633,Germany,31/10/2011,0,0,1,1
1:16387,tt0933198,L'ultima vittima,FALSE,Drama,it,1.121,Italy,12/07/1913,0,0,4.5,1
1:16389,tt4048628,Corrupt,FALSE,Thriller,en,1.512,Canada,1/01/2015,0,0,3,1
1:16390,tt2769828,Peelers,FALSE,Horror,en,4.329,Canada,9/04/2016,0,0,5,49
1:16393,tt0138972,K-9 and Company: A Girl's Best Friend,FALSE,TV Movie,en,1.063,United Kingdom,28/12/1981,0,0,4.7,3
1:16394,tt0185446,<U+5B64><U+6200><U+82B1>,FALSE,Drama,zh,0.6,Taiwan,22/06/1985,0,0,0,0
1:16395,tt0398222,Nel paese dell'oro,FALSE,NA,en,0.6,NA,13/03/1914,0,0,0,0
1:16396,tt0289877,Bulldog,FALSE,NA,en,0.6,NA,12/07/2002,0,0,0,0
1:16397,tt1904910,<U+3053><U+308F><U+308C><U+304B><U+3051><U+306E><U+30AA><U+30EB><U+30B4><U+30FC><U+30EB>,FALSE,Animation,ja,1.333,Japan,11/09/2010,0,0,6.4,4
1:16398,tt0184521,<U+591C><U+5973><U+90CE>,FALSE,Drama,zh,0.6,Taiwan,1/01/1972,0,0,0,0
1:16399,tt2466316,A Terrible Beauty,FALSE,War,en,0.625,Ireland,16/02/2013,0,0,9,1
1:16400,tt1241331,The Road to Sundance,FALSE,NA,en,0.6,NA,14/06/2008,0,0,0,0
1:16401,tt0224638,The Ballot-o-Maniac,FALSE,NA,en,0.6,Canada,1/01/1953,0,0,0,0
1:16403,,Mannheim Steamroller: A Fresh Aire Christmas,FALSE,Music,en,0.6,United States of America,16/04/1995,0,0,0,0
1:16404,tt0225204,Boo Hoo,FALSE,Documentary,en,0.6,Canada,1/01/1975,0,0,0,0
1:16406,tt0964553,Robinet chauffeur miope,FALSE,NA,en,0.6,NA,12/05/1914,0,0,0,0
1:16407,tt1717642,La vita negli abissi del mare: Molluschi,FALSE,NA,en,0.6,NA,13/02/1914,0,0,0,0
1:16408,tt1717644,La vita negli abissi del mare: Pesci,FALSE,NA,en,0.6,NA,13/03/1914,0,0,0,0
1:16410,tt5845388,Pompeii: New Secrets Revealed,FALSE,Documentary,en,8.414,United Kingdom,1/05/2016,0,0,7,3
1:16411,tt0493910,Strip Tease Then Fuck 7,TRUE,NA,en,0.6,United States of America,14/12/2005,0,0,0,0
1:16413,tt0204005,<U+0397> t<U+03CD><U+03C7><U+03B7> µ<U+03BF><U+03C5> t<U+03C1>e<U+03BB><U+03AC><U+03B8><U+03B7><U+03BA>e,FALSE,Comedy,el,1.12,Greece,1/01/1970,0,0,5,1
1:16414,,Orgelstabe,FALSE,NA,de,0.6,NA,1/01/1927,0,0,0,0
1:16415,,Koloraturen,FALSE,NA,de,0.6,NA,1/01/1932,0,0,0,0
1:16416,tt0082584,<U+820A><U+5922><U+4E0D><U+9808><U+8A18>,FALSE,Drama,cn,0.6,Taiwan,17/12/1981,0,0,0,0
1:16417,tt1958088,What Would Bear Do?,FALSE,Comedy,en,0.6,NA,30/08/2013,0,0,0,0
1:16420,tt6103672,"Mommy, Me and a Gangster 3",TRUE,NA,en,1.375,United States of America,31/01/2014,0,0,7,1
1:16421,tt5070198,Father Daughter Seductions 2: Mommie Quest,TRUE,NA,en,0.6,United States of America,5/08/2015,0,0,9.5,2
1:16425,tt3584954,La puerta abierta,FALSE,Drama,es,3.112,Spain,5/02/2016,0,0,6.5,25
1:16426,tt1226311,Monsieur Morimoto,FALSE,NA,en,0.6,NA,13/03/2008,0,0,0,0
1:16427,tt4225690,Remember My Story - ReMoved Part 2,FALSE,NA,en,0.6,NA,10/05/2015,0,0,9.2,3
1:16428,tt0073898,Who's Out There?,FALSE,Documentary,en,0.9,United States of America,1/01/1975,0,0,6.5,2
1:16429,tt0113807,<U+8FF7><U+59E6><U+72AF>,FALSE,Crime,cn,0.845,Hong Kong,22/11/1995,0,0,0,0
1:16431,tt0033720,Hit the Road,FALSE,Crime,en,0.845,United States of America,27/06/1941,0,0,0,0
1:16432,,Wong dai jaa fung lau,FALSE,Comedy,cn,0.805,Hong Kong,14/03/1997,0,0,0,0
1:16433,tt0346748,<U+98A8><U+8D77><U+96F2><U+6E67><U+4E4B><U+60C5><U+8FF7><U+9999><U+6C5F>,FALSE,Crime,cn,0.84,Hong Kong,14/03/1993,0,0,0,0
1:16434,tt0036486,Le val d'enfer,FALSE,Drama,fr,0.681,France,22/09/1943,0,0,6.7,3
1:16436,tt0203999,La Traversée de la Loire,FALSE,Drama,fr,1.4,France,31/01/1962,0,0,0,0
1:16438,tt0192816,<U+76F8><U+601D><U+6CB3><U+7554>,FALSE,Music,zh,0.6,Hong Kong,25/11/1969,0,0,5,3
1:16439,tt0121348,Hay unos tipos abajo,FALSE,Thriller,es,0.6,Argentina,26/09/1985,0,0,4.7,3
1:16440,tt0874304,The Mexican American War,FALSE,History,en,1.375,United States of America,29/09/2006,0,0,8.5,1
1:16441,tt0888053,Qing chun wan sui,FALSE,Music,en,0.6,Hong Kong,27/08/1969,0,0,0,0
1:16442,tt0062988,<U+91D1><U+77F3><U+60C5>,FALSE,Romance,zh,1.091,Hong Kong,20/01/1968,0,0,0,0
1:16443,tt1623153,Text Me,FALSE,Romance,en,0.6,United States of America,19/06/2009,0,0,3,1
1:16447,tt3184666,My Feral Heart,FALSE,Drama,en,0.84,United States of America,3/05/2016,0,0,6.5,2
1:16448,tt1229404,Dead Stop,FALSE,Horror,ru,0.778,NA,14/03/2011,0,0,4,4
1:16449,tt5332204,The Children of Fogo Island,FALSE,NA,en,0.6,Canada,14/03/1967,0,0,0,0
1:16450,tt0231391,Contrato con la muerte,FALSE,Crime,es,0.65,Mexico,14/03/1985,0,0,4,2
1:16451,tt1714759,Vittoria o morte!,FALSE,Drama,it,0.6,Italy,14/03/1913,0,0,0,0
1:16452,tt1213692,La maschera pietosa,FALSE,NA,en,0.6,NA,13/04/1914,0,0,0,0
1:16453,tt0044653,Genio y figura,FALSE,Comedy,es,0.673,Mexico,14/03/1953,0,0,5,1
1:16454,tt3396604,Henry VII: Winter King,FALSE,History,en,0.6,United Kingdom,30/05/2013,0,0,0,0
1:16455,tt5328262,<U+0D21><U+0D3E><U+0D30><U+0D4D><U+200D><U+0D35><U+0D3F><U+0D28><U+0D4D><U+200D><U+0D31><U+0D46> <U+0D2A><U+0D30><U+0D3F><U+0D23><U+0D3E><U+0D2E><U+0D02>,FALSE,Comedy,ml,2.104,India,18/03/2016,0,0,5.1,9
1:16456,tt0023841,Brewster's Millions,FALSE,Music,en,0.6,United Kingdom,1/01/1935,0,0,0,0
1:16459,tt0003698,Brewster's Millions,FALSE,Comedy,en,1.091,United States of America,14/04/1914,0,0,0,0
1:16461,tt5173540,L'Adn du Ceviche,FALSE,Documentary,es,0.6,Peru,14/03/2015,0,0,0,0
1:16462,tt0020841,Drei Tage Mittelarrest,FALSE,Comedy,de,1.449,Germany,10/11/1930,0,0,5,1
1:16463,tt3058792,<U+5C0D><U+5CB8><U+7570><U+9109><U+4EBA>,FALSE,Documentary,en,0.6,Taiwan,1/01/2012,0,0,0,0
1:16464,tt0341383,Los guaruras,FALSE,Thriller,es,0.6,Mexico,14/03/1982,0,0,5,1
1:16467,tt0099104,<U+4E94><U+6708><U+6AFB><U+5507>,FALSE,Thriller,cn,1.626,NA,28/05/1992,0,0,0,0
1:16468,tt0417506,Bröderna Östermans bravader,FALSE,Comedy,sv,0.6,Sweden,12/10/1955,0,0,0,0
1:16469,tt4924612,Si corre o vuela... a la cazuela,FALSE,NA,es,0.6,NA,1/01/2015,0,0,0,0
1:16471,,Klarar Bananen Biffen?,FALSE,Comedy,sv,0.6,Sweden,2/09/1957,0,0,0,0
1:16472,,Anak Kos Dodol,FALSE,Comedy,id,0.6,Indonesia,26/02/2015,0,0,5.5,1
1:16473,tt0180323,Yo quiero ser hombre,FALSE,Romance,es,1.4,Mexico,14/03/1950,0,0,6,3
1:16474,tt6237224,Macho,FALSE,Comedy,es,6.064,Mexico,11/11/2016,0,0,6.2,81
1:16475,tt0835426,Encontros,FALSE,Documentary,pt,0.6,Portugal,7/07/2006,0,0,0,0
1:16476,tt5272094,Mullewapp - Eine schöne Schweinerei,FALSE,Animation,de,1.4,Germany,17/07/2016,0,233553,8,2
1:16477,,Dolores & Remedios,FALSE,NA,es,0.6,NA,,0,0,0,0
1:16478,tt2033971,Cornelia frente al espejo,FALSE,Drama,es,0.6,Argentina,14/03/2012,0,0,5.7,3
1:16479,tt2916418,<U+30D1><U+30FC><U+30C8><U+30CA><U+30FC> ~<U+611B><U+3057><U+304D><U+767E><U+5E74><U+306E><U+53CB><U+3078>~,FALSE,Drama,en,0.6,Japan,29/09/2013,0,0,0,0
1:16481,tt4701724,Early Man,FALSE,Family,en,15.288,France,26/01/2018,50000000,53431158,6.1,584
1:16482,tt1385919,Kambing Jantan: The Movie,FALSE,Drama,id,0.885,Indonesia,5/03/2009,0,0,0,0
1:16483,tt0170084,Le Journal Tombe à Cinq Heures,FALSE,Romance,fr,0.621,France,21/05/1942,0,0,6,1
1:16484,tt4391768,Bailu Dream,FALSE,NA,en,0.6,NA,25/01/2015,0,0,0,0
1:16485,tt1666549,<U+0639><U+0627><U+064A><U+0634>,FALSE,Drama,ar,0.6,Saudi Arabia,9/04/2010,0,0,7,1
1:16486,tt0260359,Sexo e Sangue na Trilha do Tesouro,FALSE,Adventure,pt,0.6,Brazil,1/03/1972,0,0,0,0
1:16488,tt0081567,Die Stunde der Töchter,FALSE,Drama,de,0.84,Germany,26/02/1981,0,0,0,0
1:16489,tt0032078,Unexpected Father,FALSE,Drama,en,0.6,United States of America,14/06/1939,0,0,0,0
1:16490,tt1144513,When East Meets West,FALSE,Documentary,en,0.6,United States of America,1/08/1928,0,0,1,1
1:16491,tt5512456,Vergeet mij niet,FALSE,Documentary,nl,0.6,Netherlands,19/03/2016,0,0,0,0
1:16492,tt0041860,"Sette canne, un vestito",FALSE,Documentary,it,0.6,Italy,1/01/1949,0,0,6.4,7
1:16493,tt0031576,Little Accident,FALSE,Comedy,en,0.621,United States of America,26/10/1939,0,0,2,1
1:16494,tt4813254,Blood of the Tribades,FALSE,Horror,en,1.283,United States of America,27/03/2016,0,0,4,1
1:16495,tt0030347,The Last Warning,FALSE,Mystery,en,0.805,United States of America,6/01/1939,0,0,0,0
1:16497,tt0033894,Meet the Chump,FALSE,Comedy,en,0.6,United States of America,14/02/1941,0,0,0,0
1:16499,,Iron Maiden: [1991] Watch Your Back! New Haven,FALSE,NA,en,0.6,NA,26/01/1991,0,0,0,0
1:16500,tt0032057,Tropic Fury,FALSE,Comedy,en,0.6,United States of America,1/09/1939,0,0,0,0
1:16501,,Metal Hammer Roadshow,FALSE,NA,en,0.6,NA,10/06/1986,0,0,0,0
1:16502,tt0031562,Legion of Lost Flyers,FALSE,Comedy,en,0.841,United States of America,2/11/1939,0,0,0,0
1:16503,tt4663936,Bird,FALSE,Drama,en,0.6,Netherlands,26/09/2015,0,0,3,1
1:16504,tt5377202,<U+77B3><U+306E><U+306A><U+304B><U+306E><U+5C11><U+5E74> <U+5341><U+4E94><U+5C11><U+5E74><U+6F02><U+6D41><U+8A18>,FALSE,History,ja,0.6,Japan,19/10/1987,0,0,6,1
1:16505,tt1846829,Zumba Fitness: Cardio Party,FALSE,NA,en,0.63,NA,14/03/2008,10000,0,10,1
1:16509,tt0234909,The Town Mouse and the Country Mouse,FALSE,Animation,en,0.6,Canada,1/01/1980,0,0,6,1
1:16510,tt0032695,The Leather Pushers,FALSE,Comedy,en,0.6,United States of America,13/09/1940,0,0,0,0
1:16511,tt1226307,Taraneh tanhaïye Tehran,FALSE,NA,en,1.4,NA,14/03/2008,0,0,5.3,4
1:16514,tt0323035,Left Turn,FALSE,Horror,en,0.6,United Kingdom,1/01/2001,0,0,5,1
1:16515,tt5675016,<U+30B5><U+30A4><U+30DC><U+30FC><U+30B0>009VS<U+30C7><U+30D3><U+30EB><U+30DE><U+30F3>,FALSE,Action,ja,3.832,Japan,17/10/2015,0,0,5.4,5
1:16516,tt0027588,Everyman's Law,FALSE,Western,en,0.6,NA,10/06/1936,0,0,0,0
1:16517,tt3153092,Willowbrook: The Last Great Disgrace,FALSE,Documentary,en,0.912,NA,2/02/1972,0,0,8.5,2
1:16518,tt0030236,His Exciting Night,FALSE,Comedy,en,0.6,United States of America,11/11/1938,0,0,0,0
1:16520,tt0388559,À vot' bon cœur,FALSE,NA,fr,0.874,NA,14/03/2004,0,0,4,1
1:16522,tt0364365,<U+06AF><U+0627><U+0648><U+062E><U+0648><U+0646><U+06CC>,FALSE,Drama,fa,0.841,NA,14/03/2004,0,0,0,0
1:16524,tt0333342,La chose publique,FALSE,NA,fr,0.917,NA,13/03/2003,0,0,5,1
1:16525,tt0339305,Les lionceaux,FALSE,Drama,fr,0.681,France,13/03/2003,0,0,4.3,3
1:16526,tt0369064,Les yeux secs,FALSE,NA,en,0.6,NA,13/03/2003,0,0,0,0
1:16527,,Judas Priest: [2015] Wacken Open Air,FALSE,NA,en,0.6,NA,1/08/2015,0,0,0,0
1:16528,tt0366774,Mike Brant: Laisse-moi t'aimer,FALSE,NA,en,0.6,NA,13/03/2003,0,0,7,1
1:16529,tt0028037,Nobody's Fool,FALSE,Comedy,en,0.6,United States of America,1/06/1936,0,0,0,0
1:16530,tt0368082,"No pasarán, album souvenir",FALSE,History,fr,0.6,France,13/03/2003,0,0,5.7,3
1:16531,tt0084115,Idemo dalje,FALSE,Drama,sr,0.708,Yugoslavia,16/02/1982,0,0,6.3,3
1:16533,tt0321438,Bibó Breviárium,FALSE,NA,hu,0.6,NA,20/05/2002,0,0,0,0
1:16534,tt0029333,"Oh, Doctor",FALSE,Comedy,en,0.6,United States of America,31/03/1937,0,0,0,0
1:16535,tt0366615,Ingmar Bergman: Intermezzo,FALSE,Documentary,sv,1.4,Sweden,1/01/2002,0,0,6.3,4
1:16536,tt0320255,Le Pays du chien qui chante,FALSE,Drama,fr,0.6,NA,13/03/2002,0,0,0,0
1:16537,tt1038981,Otello di Carmelo Bene,FALSE,NA,en,0.6,NA,13/03/2002,0,0,1,1
1:16538,tt0021852,Die Faschingsfee,FALSE,Music,de,0.6,Germany,14/02/1931,0,0,5,1
1:16539,tt1600034,Schlachtfest des Teufels,FALSE,Horror,de,0.6,Germany,26/03/2001,0,0,0,0
1:16541,tt4893194,Fine Housekeep,FALSE,NA,en,0.6,United States of America,25/04/2015,0,0,0,0
1:16542,tt0322126,Ecce homo,FALSE,Documentary,en,0.6,NA,13/03/2003,0,0,0,0
1:16543,tt0303998,Fatma,FALSE,Drama,ar,0.6,NA,13/03/2001,0,0,0,0
1:16544,tt0149759,The Baby Seal,FALSE,Animation,en,0.6,NA,9/04/1941,0,0,0,0
1:16545,tt5246142,Beck 34 - Sista dagen,FALSE,Thriller,sv,3.702,Sweden,1/04/2016,0,0,5.9,11
1:16546,,Kreator: [2015] Rock Hard Festival,FALSE,Music,en,0.6,NA,23/05/2015,0,0,0,0
1:16547,tt0214668,<U+0388><U+03BD>a<U+03C2> <U+03A4><U+03C1>e<U+03BB><U+03BB><U+03CC><U+03C2> G<U+03BB>e<U+03BD>t<U+03B6><U+03AD><U+03C2>,FALSE,Comedy,el,1.4,Greece,1/01/1970,0,0,6.3,3
1:16549,tt4155680,CobraGator,FALSE,Action,en,1.166,United States of America,4/07/2015,0,0,10,2
1:16550,,Metallica: [1999] Live at Woodstock,FALSE,NA,en,1.127,NA,24/07/1999,0,0,0,0
1:16553,tt5483316,Orphans of Ebola,FALSE,Documentary,en,0.6,NA,14/03/2016,0,0,0,0
1:16554,,Metallica: Rock in Rio 2015,FALSE,Music,en,0.6,NA,19/09/2015,0,0,10,1
1:16556,tt0247153,L'affaire Marcorelle,FALSE,NA,fr,0.901,NA,13/09/2000,0,0,5.5,2
1:16557,tt0235630,Normetal,FALSE,Documentary,en,0.6,Canada,1/01/1960,0,0,6,1
1:16558,tt0276414,"La Pomme, la Figue et l'Amande",FALSE,NA,fr,0.6,NA,1/07/2000,0,0,0,0
1:16559,tt0188613,Les Fantômes des trois Madeleine,FALSE,NA,en,0.871,NA,15/05/2000,0,0,4,1
1:16561,tt0235637,Natation,FALSE,Documentary,fr,0.6,Canada,1/01/1963,0,0,0,0
1:16562,tt0217643,Mallboy,FALSE,NA,en,0.931,NA,13/03/2001,0,0,5.7,3
1:16563,tt0227193,Dimanche d'Amérique,FALSE,Documentary,fr,0.6,Canada,1/01/1961,0,0,0,0
1:16564,tt0271851,Un air de famille,FALSE,Documentary,fr,0.6,Canada,1/01/1963,0,0,0,0
1:16565,tt1187662,Malou möter Ingmar Bergman och Erland Josephson,FALSE,Documentary,sv,0.961,Sweden,13/03/2000,0,0,0,0
1:16566,tt0237806,The Taxi Driver,FALSE,NA,en,0.6,NA,1/01/1954,0,0,0,0
1:16567,tt0237076,Carnaval de Québec,FALSE,NA,en,0.6,NA,1/01/1956,0,0,0,0
1:16568,tt0225120,Au parc Lafontaine,FALSE,NA,en,0.6,Canada,1/01/1947,0,0,0,0
1:16569,tt3649968,El último verano,FALSE,Drama,es,0.84,Argentina,2/04/2014,0,0,0,0
1:16571,tt0272463,Au bout de ma rue,FALSE,NA,en,0.6,NA,1/01/1958,0,0,0,0
1:16572,tt0223664,Louis-Joseph Papineau - Le demi-dieu,FALSE,NA,en,0.6,NA,1/01/1961,0,0,0,0
1:16574,tt0055817,Bûcherons de la Manouane,FALSE,Documentary,fr,0.6,Canada,1/01/1962,0,0,0,0
1:16575,,<U+751F><U+547D><U+5FEB><U+8ECA>,FALSE,Drama,cn,0.6,Hong Kong,1/01/1984,0,0,0,0
1:16576,tt0237119,La conquête de l'Amérique I,FALSE,NA,en,0.6,NA,1/01/1992,0,0,0,0
1:16577,,F1 Review 2014,FALSE,NA,en,0.804,NA,,0,0,0,0
1:16578,tt0237120,La conquête de l'Amérique II,FALSE,NA,en,0.6,NA,1/01/1990,0,0,0,0
1:16579,,2015 FIA Formula One World Championship Season Review,FALSE,NA,en,0.6,NA,21/12/2015,0,0,0,0
1:16582,tt0237413,La drave,FALSE,NA,en,0.6,NA,1/01/1957,0,0,0,0
1:16583,tt0225851,"Germaine Guèvremont, romancière",FALSE,NA,en,0.6,NA,1/01/1959,0,0,0,0
1:16584,tt0135757,<U+039F> <U+0391><U+03C7><U+03CC><U+03C1>ta<U+03B3><U+03BF><U+03C2>,FALSE,Comedy,el,0.6,Greece,1/01/1967,0,0,6.7,3
1:16586,,Hundehalterschulung nach HundeTeamSchule,FALSE,Documentary,de,0.6,Germany,13/01/2009,0,0,0,0
1:16587,tt0818899,Always Tell Your Wife,FALSE,Comedy,en,1.4,United Kingdom,10/02/1923,0,0,5.5,2
1:16588,tt0111703,Bleeding Hearts,FALSE,Drama,en,0.62,United States of America,22/09/1995,0,0,6,1
1:16589,tt5347932,The Passion,FALSE,Drama,en,1.368,NA,20/03/2016,0,0,5.6,5
1:16590,tt0113702,The Love Lesson,FALSE,NA,en,0.6,NA,,0,0,0,0
1:16591,tt2161830,<U+885D><U+7834><U+9ED1><U+6F29><U+6E26>,FALSE,Thriller,zh,0.6,Taiwan,29/04/1982,0,0,0,0
1:16592,tt0031328,For Love or Money,FALSE,Comedy,en,0.6,United States of America,27/04/1939,0,0,0,0
1:16593,,Judas Priest : Battle Cry,FALSE,Music,en,1.56,NA,25/03/2016,0,0,8,1
1:16594,tt0453014,Como me da la gana,FALSE,Documentary,es,0.6,Chile,1/01/1985,0,0,6.3,3
1:16601,tt5508422,Les Enfoirés 2016 - Au rendez-vous des Enfoirés,FALSE,Music,fr,1.971,France,11/03/2016,0,0,7.1,7
1:16602,tt0273768,<U+0D2E><U+0D2F><U+0D3F><U+0D7D><U+0D2A><U+0D4D><U+0D2A><U+0D40><U+0D32><U+0D3F><U+0D15><U+0D4D><U+0D15><U+0D3E><U+0D35><U+0D4D>,FALSE,Romance,ml,0.961,India,15/07/1998,0,0,6,1
1:16603,tt0291739,<U+0D05><U+0D1F><U+0D41><U+0D24><U+0D4D><U+0D24><U+0D1F><U+0D41><U+0D24><U+0D4D><U+0D24><U+0D4D>,FALSE,Family,ml,0.6,India,25/09/1984,0,0,0,0
1:16604,tt4625536,Louis-Ferdinand Céline,FALSE,Drama,fr,1.782,NA,9/03/2016,0,0,5.5,10
1:16605,tt0147414,Sedici anni,FALSE,Drama,it,0.698,Italy,19/03/1975,0,0,5,1
1:16606,tt0273096,<U+0D05><U+0D38><U+0D41><U+0D30><U+0D35><U+0D02><U+0D36><U+0D02>,FALSE,Action,ml,1.96,India,15/09/1997,0,0,0,0
1:16607,tt5106290,Le testament d'Alexander McQueen,FALSE,NA,en,0.6,NA,26/09/2015,0,0,8.6,5
1:16610,,F1 Review 2013,FALSE,NA,en,0.6,NA,18/12/2013,0,0,0,0
1:16611,tt0056354,The Playboy of the Western World,FALSE,Comedy,en,1.235,United Kingdom,31/12/1962,0,0,6.8,4
